anomaly_energy_region_gap_mean,anomaly_energy_region_gap_std,background_mean_mean,background_mean_std,class,defect_type,energy_gap_region_gap_mean,energy_gap_region_gap_std,mask_mean_mean,mask_mean_std,n,normal_energy_region_gap_mean,normal_energy_region_gap_std,pixel_auc_mean,pixel_auc_std,region_gap_mean,region_gap_std,score_energy_region_gap_mean,score_energy_region_gap_std,severity,variant
-0.014308188110589981,0.002776372843599977,0.48083589039742947,0.0006675483084445027,transistor,cutout,0.030020602513104677,0.005188191258073123,0.48833346366882324,0.001535171092649021,16,0.015712447464466095,0.002613866997008491,0.9412006513313762,0.03475817524499114,0.007497573271393776,0.0012967018654641135,0.030020602513104677,0.005188191258073123,1.0,cone_contrastive
nan,nan,0.012924317008582875,0.0032414029071876093,transistor,scratch,nan,nan,0.008203879478969611,0.005847358085574794,16,nan,nan,0.538641401995682,0.19011726556665576,-0.004720437529613264,0.006170540903173548,nan,nan,0.0,cosine
nan,nan,0.689284186810255,0.0004422193301314947,transistor,scratch,nan,nan,0.6896818540990353,0.0017910079346747261,16,0.0009171999990940094,0.0039879576444574166,0.5713553037863812,0.196974256613669,0.0003976672887802124,0.001707443044051189,0.0009171999990940094,0.0039879576444574166,0.0,cone_normal_only
-0.0005327537655830383,0.0038073923621676723,0.4808494262397289,0.0004964459699395286,transistor,scratch,0.0014499251265078783,0.007706622875767886,0.4812109675258398,0.0020207151201638634,16,0.0009171999990940094,0.0039879576444574166,0.5629019010683063,0.19889222684327487,0.000361541286110878,0.0019238555950533325,0.0014499251265078783,0.007706622875767886,0.0,cone_contrastive
nan,nan,0.014935010520275682,0.003923869201563233,transistor,scratch,nan,nan,0.2020130855962634,0.13470754005407284,16,nan,nan,0.963996643050293,0.06619248634260262,0.18707807507598773,0.1333697237881402,nan,nan,0.25,cosine
nan,nan,0.6895057111978531,0.00046263899948924503,transistor,scratch,nan,nan,0.6983242817223072,0.0028437077021298985,16,0.02078835293650627,0.0068685076725139675,0.9686755014664872,0.055637980152422654,0.008818570524454117,0.002895884381554786,0.02078835293650627,0.0068685076725139675,0.25,cone_normal_only
-0.019513532519340515,0.006466495162671308,0.48110452480614185,0.0005150439781662473,transistor,scratch,0.04030185239389539,0.013304735546550086,0.4911720007658005,0.003275893455830979,16,0.02078835293650627,0.0068685076725139675,0.9696751600493516,0.055188174862365755,0.010067475959658623,0.0033246964219212434,0.04030185239389539,0.013304735546550086,0.25,cone_contrastive
nan,nan,0.014918967790436,0.004000420786337232,transistor,scratch,nan,nan,0.20134240482002497,0.1476749978475419,16,nan,nan,0.9674299851408998,0.05614975088472607,0.18642343702958897,0.14636899616332982,nan,nan,0.5,cosine
nan,nan,0.6895156167447567,0.0004967916158329813,transistor,scratch,nan,nan,0.6984967179596424,0.0028632695777434927,16,0.02117081731557846,0.006833144114257664,0.9732578261440867,0.046496542232169286,0.008981101214885712,0.0028766265485102613,0.02117081731557846,0.006833144114257664,0.5,cone_normal_only
-0.019615277647972107,0.006416405701093594,0.48112472146749496,0.0005488405710616779,transistor,scratch,0.04078611376462504,0.013210206276438414,0.491313099861145,0.003298673792098283,16,0.02117081731557846,0.006833144114257664,0.9737710246487684,0.04629592838322605,0.010188378393650055,0.0033012945687977825,0.04078611376462504,0.013210206276438414,0.5,cone_contrastive
nan,nan,0.015050438174512237,0.004085619201548756,transistor,scratch,nan,nan,0.1978153761010617,0.13949949704187664,16,nan,nan,0.9818376610574673,0.020748980644391273,0.18276493792654946,0.13798054628803993,nan,nan,0.75,cosine
nan,nan,0.68954848498106,0.0005081919985373866,transistor,scratch,nan,nan,0.6986906416714191,0.002459009897806132,16,0.02154839038848877,0.005670166199940902,0.9861872779742512,0.013682107613493134,0.009142156690359116,0.0023821951920863053,0.02154839038848877,0.005670166199940902,0.75,cone_normal_only
-0.01982617750763893,0.005304253719502105,0.48117088340222836,0.0005610204069595858,transistor,scratch,0.04137455188902095,0.010918689700436789,0.49150623567402363,0.0028158192443622056,16,0.02154839038848877,0.005670166199940902,0.9865630526528888,0.013801859137614284,0.010335352271795273,0.002728913938701349,0.04137455188902095,0.010918689700436789,0.75,cone_contrastive
nan,nan,0.015241060289554298,0.004177882326194222,transistor,scratch,nan,nan,0.2037569375243038,0.13620854325223108,16,nan,nan,0.9843820901866656,0.013944436164632843,0.1885158772347495,0.13445139583617052,nan,nan,1.0,cosine
nan,nan,0.689563475549221,0.000491150054347644,transistor,scratch,nan,nan,0.6989214681088924,0.002345604149719431,16,0.022059079259634018,0.005263619189699693,0.9890270433562712,0.009597325956422608,0.009357992559671402,0.0022098011765820684,0.022059079259634018,0.005263619189699693,1.0,cone_normal_only
-0.020346343517303467,0.004989216234918797,0.48119746148586273,0.0005543484831449793,transistor,scratch,0.042405399843119085,0.010182176547934546,0.4917904157191515,0.00269806724078992,16,0.022059079259634018,0.005263619189699693,0.9895111340123768,0.009406048441454283,0.010592954233288765,0.0025448952020158556,0.042405399843119085,0.010182176547934546,1.0,cone_contrastive
